PUBMEDID,FIRST AUTHOR,CATEGORY,COUNTRY OF ORIGIN,COUNTRY OF RECRUITMENT,ADDITONAL ANCESTRY DESCRIPTION
21042317,Wray NR,European,NR,"U.S., Australia, U.K.",
21042317,Wray NR,European,NR,U.K.,
21184583,Zlojutro M,European,NR,U.S.,
21184583,Zlojutro M,African American or Afro-Caribbean,NR,U.S.,
21184583,Zlojutro M,European,NR,U.S.,
21184583,Zlojutro M,African American or Afro-Caribbean,NR,U.S.,
21184583,Zlojutro M,Other,NR,U.S.,
21041247,Perlis RH,European,NR,U.K.,
21041247,Perlis RH,European,NR,Germany,
21041247,Perlis RH,NR,NR,NR,
20848476,Haritunians T,European,NR,U.S.,
21041692,Denny JC,European,NR,U.S.,
21037568,Enciso-Mora V,European,NR,U.K.,
21037568,Enciso-Mora V,European,NR,"Sweden, Netherlands, Germany, U.K., Denmark",
21037115,Wan ES,European,NR,Norway,
21037115,Wan ES,European,NR,NR,
21060863,Ikram MK,European,NR,"U.S., Australia",
21060863,Ikram MK,European,NR,"U.S., Netherlands",
20981099,Kong A,European,NR,NR,
20981099,Kong A,European,NR,NR,
21060860,Gaudet MM,European,NR,"Finland, Sweden, U.S., Israel, Australia, Iceland, Italy, Netherlands, Canada, Germany, U.K., Spain, France",
21060860,Gaudet MM,European,NR,"Finland, Sweden, U.S., Israel, Australia, Iceland, Italy, Netherlands, Canada, Germany, U.K., Spain, France, Denmark",
21082022,Padmanabhan S,European,NR,Sweden,
21082022,Padmanabhan S,European,NR,"Finland, Sweden, Italy, Netherlands, Germany, U.K., Switzerland",
20978177,Penney KL,European,NR,NR,
20978177,Penney KL,European,NR,U.S.,
20972440,Houlston RS,European,NR,"Finland, U.K.",
20972440,Houlston RS,European,NR,"Finland, U.K.",
20972438,Rothman N,European,NR,"Finland, U.S., Spain",
20972438,Rothman N,European,NR,"Finland, Sweden, U.S., Iceland, Italy, Netherlands, Romania, Greece, Germany, U.K., Spain, Hungary, Slovakia, France, Norway",
20971583,Ojwang JO,European,NR,U.S.,
20966902,Croteau-Chonka DC,NR,NR,NR,
20966902,Croteau-Chonka DC,NR,NR,NR,
20966902,Croteau-Chonka DC,South East Asian,NR,NR,
20966902,Croteau-Chonka DC,NR,NR,NR,
20953189,Stuart PE,NR,NR,NR,
20953189,Stuart PE,NR,NR,"U.S., Canada, Germany",
20953186,Huffmeier U,European,NR,Germany,
20953186,Huffmeier U,European,NR,"Sweden, Italy, Germany, U.K., Republic of Ireland",
20953188,Ellinghaus E,European,NR,Germany,
20953188,Ellinghaus E,European,Canada,"U.S., Canada, Germany",
20953188,Ellinghaus E,NR,NR,"U.S., Canada",
20953190,Strange A,European,NR,"U.K., Republic of Ireland",
20953190,Strange A,European,NR,"Sweden, Italy, Netherlands, Germany, U.K., Spain, Austria",
20947153,Ueta M,East Asian,NR,Japan,
20947153,Ueta M,NR,NR,NR,
20939080,Greenbaum L,European,NR,NR,
20939080,Greenbaum L,African American or Afro-Caribbean,NR,U.S.,
20939080,Greenbaum L,Other,NR,NR,
20939080,Greenbaum L,Other,NR,NR,
20935629,Heid IM,European,NR,NR,
20935629,Heid IM,European,NR,NR,
20935630,Speliotes EK,European,NR,NR,
20935630,Speliotes EK,European,NR,NR,
20932310,Han MR,European,NR,"U.S., Canada",
20932310,Han MR,European,NR,"U.S., Canada",
20887962,Jee SH,East Asian,NR,Republic of Korea,
20887962,Jee SH,East Asian,NR,Republic of Korea,
20932310,Han MR,European,NR,"U.S., Canada",
20932654,Kerns SL,African American or Afro-Caribbean,NR,Jamaica,
20921969,Aberg K,"African American or Afro-Caribbean, European, Hispanic or Latin American, Other",NR,NR,
20923822,Niu N,East Asian,NR,NR,
20923822,Niu N,African American or Afro-Caribbean,NR,NR,
20923822,Niu N,European,NR,NR,
20801717,Shatunov A,European,NR,"Sweden, U.S., Italy, Netherlands, Belgium, U.K., France, Republic of Ireland",
20920776,DeWan AT,European,NR,NR,
20920776,DeWan AT,Hispanic or Latin American,NR,NR,
20920776,DeWan AT,African American or Afro-Caribbean,NR,U.S.,
20920776,DeWan AT,Other,NR,NR,
20920776,DeWan AT,European,NR,NR,
20920776,DeWan AT,Other,NR,NR,
20920776,DeWan AT,Hispanic or Latin American,NR,NR,
20920776,DeWan AT,African American or Afro-Caribbean,NR,U.S.,
20889312,Wang KS,European,NR,NR,
20884846,Yang Q,European,NR,"U.S., Netherlands",
20884846,Yang Q,European,NR,NR,
20881960,Lango Allen H,European,NR,NR,
20881960,Lango Allen H,European,NR,NR,
20877300,Perroud N,European,NR,NR,
20927387,Kullo IJ,European,NR,NR,
20876614,Yoon KA,East Asian,NR,Republic of Korea,
20876614,Yoon KA,East Asian,NR,Republic of Korea,
20876611,Wu Y,NR,NR,NR,
20876611,Wu Y,NR,NR,NR,
20876420,Ingle JN,European,NR,"U.S., Canada",
20871597,Miki D,East Asian,NR,NR,
20871597,Miki D,East Asian,NR,NR,
20872241,Li J,European,NR,"Finland, Sweden",
20872241,Li J,NR,NR,NR,
20864672,Waterworth DM,European,NR,"Finland, Italy, U.K., Switzerland",
20864672,Waterworth DM,European,NR,"Finland, Netherlands, U.K.",
20864672,Waterworth DM,South Asian,NR,U.K.,
20861866,Kopplin LJ,European,NR,NR,
20861866,Kopplin LJ,European,NR,U.S.,
20885792,Naj AC,Other,NR,U.S.,
20885792,Naj AC,NR,NR,NR,
20860503,Moffatt MF,"European, Other",NR,"Finland, Australia, Russian Federation, Netherlands, Greece, Canada, Germany, U.K., Switzerland, Austria, Norway, Denmark",
20864672,Waterworth DM,European,NR,"Finland, Italy, U.K., Switzerland",
20864672,Waterworth DM,European,NR,"Finland, Netherlands, U.K.",
20864672,Waterworth DM,South Asian,NR,U.K.,
20864672,Waterworth DM,European,NR,"Finland, Italy, U.K., Switzerland",
20864672,Waterworth DM,European,NR,"Finland, Netherlands, U.K.",
20864672,Waterworth DM,South Asian,NR,U.K.,
20858683,Soranzo N,European,NR,NR,
20852633,Bolton KL,European,NR,U.K.,
20852633,Bolton KL,European,NR,"Finland, U.S., Poland, Australia, Iceland, Canada, Belgium, Germany, Denmark",
20852631,Antoniou AC,European,NR,"Sweden, U.S., Poland, Australia, Netherlands, Canada, Germany, U.K., Spain, France",
20852631,Antoniou AC,European,NR,"Finland, Sweden, U.S., Poland, Czech Republic, Israel, Australia, Netherlands, Canada, Belgium, Germany, U.K., Spain, Austria, France, Denmark",
20852632,Goode EL,European,NR,U.K.,
20852632,Goode EL,European,NR,"U.S., Australia, Iceland, Canada",
20877124,Hiura Y,East Asian,NR,NR,
20877124,Hiura Y,East Asian,NR,Japan,
20862305,Shu XO,East Asian,NR,NR,
20862305,Shu XO,"European, East Asian",NR,"U.S., Republic of Korea, China",
20849430,Franklin CS,European,NR,"U.K., Croatia",
20844546,Adachi S,East Asian,NR,Japan,
20835239,Solouki AM,European,NR,Netherlands,
20835239,Solouki AM,European,NR,"Netherlands, U.K.",
20835236,Hysi PG,European,NR,U.K.,
20835236,Hysi PG,European,NR,"Australia, Netherlands, U.K.",
20835238,Thorleifsson G,European,NR,Iceland,
20835238,Thorleifsson G,European,NR,"Sweden, Australia, U.K.",
20833655,Cha PC,East Asian,NR,NR,
20833655,Cha PC,East Asian,NR,Japan,
20826269,Panicker V,European,NR,U.K.,
20826269,Panicker V,European,NR,Australia,
20825314,Baratz KH,European,NR,NR,
20825314,Baratz KH,NR,NR,NR,
20838585,Smith EN,European,NR,U.S.,
20838585,Smith EN,European,NR,Finland,
20838585,Smith EN,European,NR,U.S.,
20838585,Smith EN,European,NR,Finland,
20832056,Ikeda M,East Asian,NR,Japan,
20832056,Ikeda M,East Asian,NR,Japan,
20832056,Ikeda M,European,NR,U.K.,
20818381,Yamauchi T,East Asian,NR,Japan,
20818381,Yamauchi T,East Asian,NR,"China, Japan",
20818381,Yamauchi T,European,NR,"France, Denmark",
20871662,Fu YP,Hispanic or Latin American,Mexico,NR,
20802204,Baranzini SE,NR,NR,NR,
20834067,Yashin AI,NR,NR,NR,
20808326,Krumbiegel M,European,NR,NR,
20808326,Krumbiegel M,European,NR,Italy,
20802479,Anttila V,European,NR,"Finland, Netherlands, Germany",
20802479,Anttila V,European,NR,"Iceland, Netherlands, Germany, Denmark",
20802025,Tang W,European,NR,NR,
20802025,Tang W,European,NR,NR,
20801718,Laaksovirta H,European,NR,Finland,
20800221,Terracciano A,European,NR,"U.S., Italy",
20811658,Uhl GR,European,NR,NR,
20729853,Wang LD,East Asian,NR,China,
20729853,Wang LD,East Asian,NR,China,
20729852,Abnet CC,East Asian,NR,China,
20719862,Vitart V,European,NR,Croatia,
20719862,Vitart V,European,NR,"U.K., Croatia",
20713499,Huang J,European,NR,NR,
20711177,Hamza TH,European,NR,U.S.,
20711177,Hamza TH,NR,NR,NR,
20711174,Hor H,European,NR,"Italy, Netherlands, Spain, France, Denmark",
20711174,Hor H,European,NR,"Italy, Germany, Switzerland, Spain, France",
20711176,Nakashima M,East Asian,NR,Japan,
20711176,Nakashima M,East Asian,NR,Japan,
20709820,Kong X,European,NR,Norway,
20705733,O'Seaghdha CM,European,NR,"U.S., Netherlands",
20708005,Chalasani N,European,NR,NR,
20708005,Chalasani N,European,NR,NR,
20708005,Chalasani N,European,NR,NR,
20694014,Thye T,Sub-Saharan African,NR,"Ghana, Gambia",
20694014,Thye T,Sub-Saharan African,NR,"Malawi, Ghana",
20694013,Davila S,European,NR,U.K.,
20694013,Davila S,European,NR,"Netherlands, Spain, Austria",
20694011,Ferreira RC,European,NR,"Sweden, Iceland",
20694011,Ferreira RC,European,NR,"Finland, Spain",
20686565,Teslovich TM,European,NR,"Finland, Sweden, U.S., Australia, Iceland, Italy, Netherlands, Germany, U.K., Croatia, Switzerland, Austria, France, Denmark",
20732627,Neale BM,European,NR,"U.S., Netherlands, Germany, U.K., Republic of Ireland",
20686565,Teslovich TM,European,NR,"Finland, Sweden, U.S., Australia, Iceland, Italy, Netherlands, Germany, U.K., Croatia, Switzerland, Austria, France, Denmark",
20700438,Hsiung CA,East Asian,NR,China,
20700438,Hsiung CA,East Asian,NR,"Republic of Korea, China",
20686565,Teslovich TM,European,NR,"Finland, Sweden, U.S., Australia, Iceland, Italy, Netherlands, Germany, U.K., Croatia, Switzerland, Austria, France, Denmark",
20686565,Teslovich TM,European,U.K.,"Finland, Sweden, U.S., Australia, Iceland, Italy, Netherlands, Germany, U.K., Croatia, Switzerland, Austria, France, Denmark",
20700443,Meyer TE,European,NR,U.S.,
20700443,Meyer TE,European,NR,Germany,
20694148,Zabaneh D,South Asian,India,NR,
20694148,Zabaneh D,South Asian,India,NR,
20691247,Verweij KJ,European,NR,NR,
20670164,Horinouchi M,East Asian,NR,NR,
20670164,Horinouchi M,East Asian,NR,NR,
20732625,Neale BM,European,NR,"U.S., Israel, Netherlands, Belgium, Germany, U.K., Switzerland, Spain, Republic of Ireland",
20676096,Zhang H,East Asian,NR,NR,
20676096,Zhang H,East Asian,NR,China,
20707712,Mosing MA,European,NR,Australia,
20014019,Dubinsky MC,NR,NR,U.S.,
20676098,Takata R,East Asian,NR,Japan,
20676098,Takata R,East Asian,NR,Japan,
20675712,Reed DR,European,NR,Australia,
20675712,Reed DR,European,NR,U.S.,
20673876,Rietschel M,European,Germany,Germany,
20673876,Rietschel M,European,Germany,Germany,
20686651,Gudbjartsson DF,European,NR,Iceland,
20686651,Gudbjartsson DF,European,NR,"Iceland, Netherlands",
20686608,Low SK,East Asian,NR,Japan,
20668459,Kim HN,"South East Asian, East Asian",NR,Republic of Korea,
20668430,Genovese G,African American or Afro-Caribbean,NR,U.S.,
20668430,Genovese G,European,NR,U.S.,
20668430,Genovese G,European,NR,NR,
20663923,Anney R,European,NR,"U.S., NR",
20663923,Anney R,"Asian unspecified, African American or Afro-Caribbean, Hispanic or Latin American",NR,"U.S., NR",
20663923,Anney R,NR,NR,NR,
20663923,Anney R,European,NR,NR,
20663923,Anney R,NR,NR,NR,
20663923,Anney R,"European, African American or Afro-Caribbean, Other",NR,NR,
20662065,Clancy RM,European,NR,U.S.,
20659327,Kariuki SN,African American or Afro-Caribbean,NR,U.S.,
20659327,Kariuki SN,European,NR,U.S.,
20659327,Kariuki SN,Hispanic or Latin American,NR,U.S.,
20659327,Kariuki SN,European,NR,U.S.,
20659327,Kariuki SN,Hispanic or Latin American,NR,U.S.,
20659327,Kariuki SN,African American or Afro-Caribbean,NR,U.S.,
20659327,Kariuki SN,Asian unspecified,NR,U.S.,
20657596,Johansen CT,European,NR,NR,
20661308,Kapur K,European,NR,"Italy, U.K., Switzerland",
20661308,Kapur K,South Asian,NR,U.K.,
20661308,Kapur K,European,NR,Iceland,
20639881,Conde L,European,NR,U.S.,
20639881,Conde L,European,NR,"Sweden, U.S., Czech Republic, Australia, Italy, Canada, Germany, Spain, France, Republic of Ireland, Denmark",
20639878,Singer JB,European,NR,"Argentina, Finland, U.S., Poland, Czech Republic, Ecuador, Russian Federation, Chile, Canada, Belgium, South Africa, Peru, Germany, U.K., Switzerland, Venezuela, Mexico",
20639878,Singer JB,Hispanic or Latin American,NR,"Argentina, Finland, U.S., Poland, Czech Republic, Ecuador, Russian Federation, Chile, Canada, Belgium, South Africa, Peru, Germany, U.K., Switzerland, Venezuela, Mexico",
20639878,Singer JB,Other,NR,"Argentina, Finland, U.S., Poland, Czech Republic, Ecuador, Russian Federation, Chile, Canada, Belgium, South Africa, Peru, Germany, U.K., Switzerland, Venezuela, Mexico",
20639878,Singer JB,"European, Hispanic or Latin American, Other",NR,"Argentina, Finland, U.S., Poland, Czech Republic, Ecuador, Russian Federation, Guatemala, Chile, Canada, Belgium, South Africa, Peru, Germany, U.K., Switzerland, Venezuela, Mexico",
20639878,Singer JB,European,NR,"Argentina, Finland, U.S., Poland, Czech Republic, Ecuador, Russian Federation, Chile, Canada, Belgium, South Africa, Peru, Germany, U.K., Switzerland, Venezuela, Mexico",
20639878,Singer JB,Hispanic or Latin American,NR,"Argentina, Finland, U.S., Poland, Czech Republic, Ecuador, Russian Federation, Chile, Canada, Belgium, South Africa, Peru, Germany, U.K., Switzerland, Venezuela, Mexico",
20639878,Singer JB,Other,NR,"Argentina, Finland, U.S., Poland, Czech Republic, Ecuador, Russian Federation, Chile, Canada, Belgium, Peru, Germany, U.K., Switzerland, Venezuela, Mexico",
20639878,Singer JB,"European, Hispanic or Latin American, Other",NR,"Argentina, Finland, U.S., Poland, Czech Republic, Ecuador, Russian Federation, Guatemala, Chile, Canada, Belgium, South Africa, Peru, Germany, U.K., Switzerland, Venezuela, Mexico",
20639880,Liu X,European,NR,Italy,
20639880,Liu X,European,NR,Canada,
20602913,Duffy DL,European,NR,Australia,
20602913,Duffy DL,European,NR,"Australia, U.K.",
20639392,Eijgelsheim M,European,NR,"U.S., Italy, Netherlands, Germany, U.K.",
20639394,Kang TW,East Asian,NR,Republic of Korea,
20639394,Kang TW,East Asian,NR,Republic of Korea,
20637204,Ochi H,East Asian,NR,Japan,
20637204,Ochi H,East Asian,NR,Japan,
20622878,Remmers EF,Other,NR,Turkey,
20622878,Remmers EF,East Asian,NR,Republic of Korea,
20622878,Remmers EF,European,NR,NR,
20622878,Remmers EF,"Greater Middle Eastern (Middle Eastern, North African or Persian)",NR,NR,
20622878,Remmers EF,Other,NR,NR,
20622880,Bezzina CR,European,NR,Netherlands,
20622880,Bezzina CR,European,NR,Netherlands,
20622879,Mizuki N,East Asian,NR,Japan,
20622879,Mizuki N,East Asian,NR,Republic of Korea,
20622879,Mizuki N,Other,NR,NR,
20622881,Gretarsdottir S,European,NR,"Iceland, Netherlands",
20622881,Gretarsdottir S,European,NR,"U.S., Netherlands, Canada, Belgium, U.K., New Zealand, Denmark",
20634892,Calboli FC,European,NR,Switzerland,
20634892,Calboli FC,European,NR,Switzerland,
20613766,Akiyama K,East Asian,NR,Japan,
20613766,Akiyama K,East Asian,NR,Japan,
20610541,Lascorz J,European,NR,Germany,
20610541,Lascorz J,European,NR,"Czech Republic, Germany",
20601957,Uno S,East Asian,NR,Japan,
20601957,Uno S,East Asian,NR,Japan,
20610895,Koriyama H,East Asian,NR,Japan,
20610895,Koriyama H,East Asian,NR,Japan,
20664687,Lin HJ,East Asian,NR,China,
20595679,Feehally J,European,NR,U.K.,
20596022,Petukhova L,European,NR,NR,
20592726,Chen SH,European,NR,U.S.,
20592726,Chen SH,African unspecified,NR,U.S.,
20592726,Chen SH,Hispanic or Latin American,NR,U.S.,
20592726,Chen SH,Asian unspecified,NR,U.S.,
20592726,Chen SH,Other,NR,U.S.,
20592726,Chen SH,European,NR,U.S.,
20592726,Chen SH,African unspecified,NR,U.S.,
20592726,Chen SH,Hispanic or Latin American,NR,U.S.,
20592726,Chen SH,Asian unspecified,NR,U.S.,
20592726,Chen SH,Other,NR,U.S.,
20598377,Nischwitz S,European,NR,NR,
20581827,Voight BF,European,U.K.,"Finland, Iceland, Italy, Netherlands, Germany, U.K., Croatia, France",
20581827,Voight BF,European,"Poland, Netherlands","Finland, U.S., Poland, Netherlands, U.K., Norway",
20585324,Dick DM,European,NR,U.S.,
20585324,Dick DM,African American or Afro-Caribbean,NR,U.S.,
20585324,Dick DM,Other,NR,NR,
20585324,Dick DM,European,NR,U.S.,
20585324,Dick DM,African American or Afro-Caribbean,NR,U.S.,
20585324,Dick DM,Other,NR,NR,
20600896,Engelman CD,Hispanic or Latin American,NR,U.S.,
20600896,Engelman CD,Hispanic or Latin American,NR,U.S.,
20585627,Eriksson N,European,NR,NR,
20585627,Eriksson N,European,NR,NR,
20585627,Eriksson N,European,NR,NR,
20585627,Eriksson N,European,NR,NR,
20585626,Long J,East Asian,NR,China,
20585626,Long J,East Asian,NR,"China, Japan",
20585626,Long J,European,NR,NR,
20534544,Beall CM,East Asian,NR,China,
20534544,Beall CM,East Asian,NR,China,
20570966,McGovern DP,European,NR,U.S.,
20570966,McGovern DP,European,NR,U.S.,
20558996,Ott J,European,NR,Italy,
20558539,Kestenbaum B,European,NR,"U.S., Netherlands",
20558539,Kestenbaum B,European,NR,"Germany, Croatia",
20543847,Turnbull C,European,NR,U.K.,
20543847,Turnbull C,European,NR,U.K.,
20548946,Ramdas WD,European,NR,Netherlands,
20548946,Ramdas WD,European,NR,Netherlands,
20548944,Hsu YH,European,NR,NR,
20548944,Hsu YH,European,NR,U.K.,
20548946,Ramdas WD,European,NR,Netherlands,
20548946,Ramdas WD,European,NR,Netherlands,
20541252,Wang TJ,European,NR,"U.S., U.K.",
20541252,Wang TJ,European,NR,"Sweden, U.S., U.K.",
20532800,Bostrom MA,African American or Afro-Caribbean,NR,U.S.,
20532800,Bostrom MA,African American or Afro-Caribbean,NR,U.S.,
20528957,Oedegaard KJ,European,NR,U.S.,
20528957,Oedegaard KJ,European,NR,Norway,
20529992,Teupser D,European,NR,Germany,
20529992,Teupser D,European,NR,Germany,
20526339,Quan C,East Asian,NR,China,
20526339,Quan C,East Asian,NR,China,
20526338,Johnson AD,European,NR,NR,
20526338,Johnson AD,African American or Afro-Caribbean,NR,U.S.,
20522523,Kasperaviciute D,European,NR,"Finland, U.S., Belgium, U.K., Switzerland, Republic of Ireland, Norway",
20463552,Wu C,East Asian,NR,China,
20463552,Wu C,East Asian,NR,China,
20516156,Lewis CM,European,NR,U.K.,
20516156,Lewis CM,European,NR,"Germany, Switzerland",
20520587,Nielsen DA,European,NR,U.S.,
20520587,Nielsen DA,African American or Afro-Caribbean,NR,U.S.,
20512145,Bei JX,East Asian,NR,China,
20512145,Bei JX,East Asian,NR,China,
20484958,Diergaarde B,European,NR,U.S.,
20484958,Diergaarde B,European,NR,NR,
20463881,Liu F,European,NR,Netherlands,
20463881,Liu F,European,NR,"Australia, U.K.",
20732626,Mick E,"NR, European",NR,NR,
20485516,Lu Y,European,NR,"Australia, U.K.",
20460622,Seshadri S,"European, Hispanic or Latin American",NR,NR,
20460622,Seshadri S,European,Spain,"Spain, France",
20460270,Garcia-Barcelo MM,East Asian,NR,China,
20460270,Garcia-Barcelo MM,East Asian,NR,China,
20453838,Turnbull C,European,NR,U.K.,
20453838,Turnbull C,European,NR,"Netherlands, U.K.",
20453842,Stahl EA,European,NR,"Sweden, U.S., Canada, U.K.",
20453842,Stahl EA,European,NR,"U.S., Netherlands, Canada, U.K.",
20453841,Kochi Y,East Asian,NR,Japan,
20453841,Kochi Y,East Asian,NR,Japan,
20453840,Sanna S,European,Italy,Italy,
20453840,Sanna S,European,Italy,Italy,
20452100,Kramer PL,European,NR,NR,
20451256,Djurovic S,European,NR,Norway,
20451256,Djurovic S,European,NR,Iceland,
20445134,Smith NL,European,NR,"U.S., Netherlands",
20445134,Smith NL,African American or Afro-Caribbean,NR,U.S.,
20436469,Beaty TH,Asian unspecified,NR,"China, Philippines",
20436469,Beaty TH,South Asian,NR,India,
20436469,Beaty TH,Other,NR,"Argentina, Colombia, Guatemala",
20436469,Beaty TH,European,NR,"U.S., Turkey, Spain, Hungary, Denmark",
20436469,Beaty TH,European,NR,U.S.,
20436469,Beaty TH,Asian unspecified,NR,"Republic of Korea, Singapore, China, Philippines",
20436471,Albagha OM,European,NR,"Australia, Italy, U.K., New Zealand",
20436471,Albagha OM,European,NR,"Australia, Italy, U.K., Spain",
20442857,Suchindran S,European,NR,NR,
20421487,Hodgkinson CA,Native American,NR,U.S.,
20421487,Hodgkinson CA,European,NR,U.K.,
20421499,Levy D,European,NR,NR,
20421499,Levy D,European,NR,U.K.,
20421499,Levy D,"African American or Afro-Caribbean, European",NR,U.S.,
20418888,Thorgeirsson TE,European,NR,"Finland, U.S., Australia, Iceland, Netherlands, Germany, U.K., Spain, Estonia, Austria, New Zealand, Denmark",
20418888,Thorgeirsson TE,European,NR,NR,
20418889,Liu JZ,European,NR,"Finland, U.S., Australia, Italy, Canada, Germany, U.K., Croatia, Switzerland, Norway",
20418889,Liu JZ,European,NR,NR,
20418890,Tobacco and Genetics Consortium,European,NR,"Finland, Sweden, U.S., Poland, Czech Republic, Italy, Russian Federation, Netherlands, Romania, Greece, U.K., Croatia, Switzerland, Spain, Hungary, Slovakia, France, Norway",
20418890,Tobacco and Genetics Consortium,NR,NR,NR,
20418485,Ahn J,European,NR,"Finland, U.S.",
20418485,Ahn J,European,NR,NR,
20418489,Qi L,European,NR,U.S.,
20418489,Qi L,European,NR,"Finland, Sweden, U.S., Iceland, Italy, Netherlands, Germany, U.K., Croatia, France",
20421936,Scherag A,European,NR,"Germany, France",
20421936,Scherag A,European,NR,"Finland, Germany, France",
20410501,Jin Y,European,NR,U.K.,
20410501,Jin Y,European,NR,NR,
20400778,Morrison AC,European,NR,NR,
20400778,Morrison AC,African unspecified,NR,NR,
20400458,Kang SJ,Sub-Saharan African,NR,"Nigeria, Niger",
20400458,Kang SJ,African American or Afro-Caribbean,NR,U.S.,
20400458,Kang SJ,African American or Afro-Caribbean,NR,"U.S., Jamaica",
20395239,Macgregor S,European,NR,Australia,
20395239,Macgregor S,European,NR,U.K.,
20395239,Macgregor S,European,NR,U.K.,
20395239,Macgregor S,European,NR,Australia,
20395239,Macgregor S,European,NR,Australia,
20395239,Macgregor S,European,NR,U.K.,
20205591,Pelak K,African American or Afro-Caribbean,NR,U.S.,
20395239,Macgregor S,European,NR,Australia,
20395239,Macgregor S,European,NR,U.K.,
20386566,Lee MT,East Asian,NR,China,
20386566,Lee MT,East Asian,NR,China,
20385826,Neale BM,NR,NR,NR,
20385826,Neale BM,European,NR,NR,
20385826,Neale BM,NR,NR,NR,
20385819,Chen W,European,NR,U.S.,
20385819,Chen W,European,NR,NR,
20385819,Chen W,East Asian,NR,NR,
20383147,Radstake TR,European,NR,"U.S., Netherlands, Germany, Spain",
20383147,Radstake TR,European,NR,"Sweden, U.S., Italy, Netherlands, Belgium, Germany, U.K., Spain, Norway",
20383145,Chambers JC,European,NR,"Netherlands, U.K.",
20383145,Chambers JC,European,NR,"Finland, Italy, U.K., Switzerland",
20383146,Kottgen A,European,NR,"Sweden, U.S., Italy, Netherlands, Germany, U.K., Austria",
20383146,Kottgen A,European,NR,"U.S., Germany, Switzerland",
20372150,Freathy RM,European,NR,"Finland, Netherlands, U.K.",
20372150,Freathy RM,European,NR,"Finland, U.S., Australia, Netherlands, Greece, Germany, U.K.",
20372150,Freathy RM,Other,NR,"Netherlands, Philippines",
20372150,Freathy RM,"Greater Middle Eastern (Middle Eastern, North African or Persian)",NR,Netherlands,
20370913,Ma L,NR,NR,NR,
20370913,Ma L,European,NR,NR,
20364137,Yasuno K,European,NR,Finland,
20364137,Yasuno K,East Asian,NR,Japan,
20363506,Meguro A,East Asian,NR,Japan,
20397748,Liu JZ,European,NR,Australia,
20360315,Uher R,European,NR,NR,
20397748,Liu JZ,European,NR,Australia,
20351715,Liu Y,NR,NR,Netherlands,
20351715,Liu Y,"NR, European",NR,"Republic of Ireland, U.S., U.K.",
20351715,Liu Y,NR,NR,Netherlands,
20351715,Liu Y,"European, NR",NR,"U.S., U.K.",
20350937,Takahashi M,European,NR,Belarus,
20350937,Takahashi M,NR,NR,NR,
20348956,Kiemeney LA,European,NR,"Iceland, Netherlands",
20348956,Kiemeney LA,European,NR,"Sweden, Italy, Netherlands, Romania, Belgium, Germany, U.K., Spain, Hungary, Slovakia",
20360844,Arking DE,European,NR,NR,
20360844,Arking DE,"European, African unspecified",NR,U.S.,
20308991,Kim S,European,NR,NR,
20332263,Azzato EM,NR,NR,NR,
20332263,Azzato EM,European,NR,U.K.,
20339536,Barber MJ,European,NR,U.S.,
20306291,Davis OS,European,NR,U.K.,
20306291,Davis OS,European,NR,U.K.,
20304703,Li Y,European,NR,U.S.,
20304703,Li Y,Other,NR,U.S.,
20304703,Li Y,European,NR,U.S.,
20304703,Li Y,Other,NR,U.S.,
20303064,Houlihan LM,European,NR,U.K.,
20305777,Nakajima M,East Asian,NR,Japan,
20305777,Nakajima M,European,NR,"Greece, Spain",
20305777,Nakajima M,East Asian,NR,Japan,
20303062,Medland SE,European,NR,"Australia, U.K.",
20303062,Medland SE,European,NR,U.K.,
20304771,Newman AB,European,NR,Netherlands,
20304771,Newman AB,European,NR,"Netherlands, Denmark",
20237162,Bozaoglu K,Hispanic or Latin American,NR,U.S.,
20231535,Smith NL,European,NR,U.S.,
20231535,Smith NL,European,NR,U.S.,
20231535,Smith NL,European,NR,U.S.,
20231535,Smith NL,European,NR,Sweden,
20231535,Smith NL,European,NR,U.S.,
20231535,Smith NL,European,NR,Sweden,
20228798,Franke A,European,NR,Germany,
20228798,Franke A,European,NR,"Greece, Belgium, Germany, U.K., Lithuania, Norway",
20228799,McGovern DP,European,NR,"Sweden, U.S., Canada",
20228799,McGovern DP,European,NR,"Italy, Netherlands",
20222955,Pattaro C,European,NR,"Sweden, Italy, Netherlands, U.K., Croatia",
20222955,Pattaro C,European,NR,"Germany, Croatia",
20212171,Buil A,European,NR,Spain,
20208534,Rothenberg ME,European,NR,NR,
20208534,Rothenberg ME,European,NR,NR,
20202923,Bierut LJ,European,NR,U.S.,
20202923,Bierut LJ,African American or Afro-Caribbean,NR,U.S.,
20202923,Bierut LJ,European,NR,Germany,
20195266,Adkins DE,European,NR,U.S.,
20195266,Adkins DE,African American or Afro-Caribbean,NR,U.S.,
20195266,Adkins DE,Other,NR,U.S.,
20197096,Stein JL,European,NR,U.S.,
20235792,Uhl GR,European,NR,U.K.,
20197096,Stein JL,European,NR,U.S.,
20201924,Edenberg HJ,European,NR,U.S.,
20201924,Edenberg HJ,African American or Afro-Caribbean,NR,U.S.,
20487506,Joubert BR,Sub-Saharan African,NR,Malawi,
20190752,Dubois PC,European,NR,"Finland, Italy, Netherlands, U.K.",
20190752,Dubois PC,European,NR,"Finland, U.S., Poland, Italy, Spain, Hungary, Republic of Ireland",
20189936,Okada Y,East Asian,NR,Japan,
